"crowdflower_id","channel","trust","contributor_id","class","ground_truth_class","comment","account_type","dataset","twitter_user_id","twitter_screen_name"
"911072303","neodev","0.8800","35188541","spambot","spambot",,"social spambots","social spambots #2","2384245830","RosanneBoehman"
"911072303","clixsense","0.8800","36130898","genuine","spambot",,"social spambots","social spambots #2","2384245830","RosanneBoehman"
"911072304","neodev","0.8800","29879245","genuine","spambot",,"social spambots","social spambots #2","2384265157","CeolaWojtczak"
"911072304","neodev","0.8800","33117353","genuine","spambot",,"social spambots","social spambots #2","2384265157","CeolaWojtczak"
"911072304","indivillagetest","1.0000","33699952","spambot","spambot",,"social spambots","social spambots #2","2384265157","CeolaWojtczak"
"911072305","clixsense","1.0000","30260697","genuine","spambot",,"social spambots","social spambots #2","2384318924","CelinaPavone"
"911072305","indivillagetest","0.9048","33573033","spambot","spambot",,"social spambots","social spambots #2","2384318924","CelinaPavone"
"911072305","neodev","0.9333","36069039","genuine","spambot",,"social spambots","social spambots #2","2384318924","CelinaPavone"
"911072306","clixsense","0.7600","31018974","genuine","spambot",,"social spambots","social spambots #2","2384404598","RemaTrevathan"
"911072306","neodev","0.8800","33117353","genuine","spambot",,"social spambots","social spambots #2","2384404598","RemaTrevathan"
"911072306","clixsense","0.8000","34965909","genuine","spambot",,"social spambots","social spambots #2","2384404598","RemaTrevathan"
"911072307","neodev","0.8000","25756390","genuine","spambot",,"social spambots","social spambots #2","2384461262","VictoriaHinke"
"911072307","elite","0.9200","31858799","genuine","spambot",,"social spambots","social spambots #2","2384461262","VictoriaHinke"
"911072307","neodev","0.8800","35789441","genuine","spambot",,"social spambots","social spambots #2","2384461262","VictoriaHinke"
"911072308","elite","0.9200","32055229","spambot","spambot",,"social spambots","social spambots #2","2384526570","GeorginaStack"
"911072308","neodev","0.8000","33155316","spambot","spambot",,"social spambots","social spambots #2","2384526570","GeorginaStack"
"911072308","clixsense","0.9200","36325782","genuine","spambot",,"social spambots","social spambots #2","2384526570","GeorginaStack"
"911072309","neodev","0.8400","30230665","genuine","spambot",,"social spambots","social spambots #2","2384537437","CoreyStohl"
"911072309","neodev","0.8800","35188541","genuine","spambot",,"social spambots","social spambots #2","2384537437","CoreyStohl"
"911072309","clixsense","0.8800","36130898","genuine","spambot",,"social spambots","social spambots #2","2384537437","CoreyStohl"
"911072310","clixsense","0.8333","6354213","genuine","spambot",,"social spambots","social spambots #2","2384557399","PameliaRabassa"
"911072310","neodev","0.8800","11057995","spambot","spambot",,"social spambots","social spambots #2","2384557399","PameliaRabassa"
"911072310","neodev","0.8400","30230665","genuine","spambot",,"social spambots","social spambots #2","2384557399","PameliaRabassa"
"911072311","clixsense","0.7600","25368258","genuine","spambot",,"social spambots","social spambots #2","2384569254","TamarOkonek"
"911072311","getpaid","0.9231","29614805","genuine","spambot",,"social spambots","social spambots #2","2384569254","TamarOkonek"
"911072311","indivillagetest","0.9091","35597742","spambot","spambot",,"social spambots","social spambots #2","2384569254","TamarOkonek"
"911072312","indivillagetest","0.9048","32717040","spambot","spambot",,"social spambots","social spambots #2","2384632740","ShantellRinger"
"911072312","elite","1.0000","33018241","genuine","spambot",,"social spambots","social spambots #2","2384632740","ShantellRinger"
"911072312","neodev","0.7619","34971716","spambot","spambot",,"social spambots","social spambots #2","2384632740","ShantellRinger"
"911072313","clixsense","0.7778","30746277","genuine","spambot",,"social spambots","social spambots #2","2384633174","LovieGalban"
"911072313","clixsense","0.9091","32880993","genuine","spambot",,"social spambots","social spambots #2","2384633174","LovieGalban"
"911072313","elite","0.8000","34863216","genuine","spambot",,"social spambots","social spambots #2","2384633174","LovieGalban"
"911072314","neodev","0.8800","22429869","genuine","spambot",,"social spambots","social spambots #2","2384644393","ReganCera"
"911072314","neodev","0.8800","29879245","genuine","spambot",,"social spambots","social spambots #2","2384644393","ReganCera"
"911072314","tremorgames","0.9286","30166216","genuine","spambot",,"social spambots","social spambots #2","2384644393","ReganCera"
"911072315","clixsense","0.8947","9232361","genuine","spambot",,"social spambots","social spambots #2","2384657761","MarnaPepper"
"911072315","indivillagetest","0.9200","32717071","spambot","spambot",,"social spambots","social spambots #2","2384657761","MarnaPepper"
"911072315","elite","0.9600","33475144","genuine","spambot",,"social spambots","social spambots #2","2384657761","MarnaPepper"
"911072316","clixsense","1.0000","30301541","genuine","spambot",,"social spambots","social spambots #2","2384660372","RhiannonWidger"
"911072316","indivillagetest","0.8000","32868243","spambot","spambot",,"social spambots","social spambots #2","2384660372","RhiannonWidger"
"911072316","indivillagetest","0.9091","35597742","spambot","spambot",,"social spambots","social spambots #2","2384660372","RhiannonWidger"
"911072317","clixsense","0.8000","31821164","genuine","spambot",,"social spambots","social spambots #2","2384673120","MerlynDifede"
"911072317","clixsense","0.9200","33088110","genuine","spambot",,"social spambots","social spambots #2","2384673120","MerlynDifede"
"911072317","neodev","0.8000","33155316","spambot","spambot",,"social spambots","social spambots #2","2384673120","MerlynDifede"
"911072318","clixsense","0.8800","30063176","genuine","spambot",,"social spambots","social spambots #2","2384825432","ArdelleKoontz"
"911072318","elite","0.9600","30871416","genuine","spambot",,"social spambots","social spambots #2","2384825432","ArdelleKoontz"
"911072318","elite","0.8400","36828689","genuine","spambot",,"social spambots","social spambots #2","2384825432","ArdelleKoontz"
"911072319","clixsense","1.0000","23188187","genuine","spambot",,"social spambots","social spambots #2","2384847385","ShaynaRagains"
"911072319","tremorgames","0.9200","30129659","spambot","spambot",,"social spambots","social spambots #2","2384847385","ShaynaRagains"
"911072319","neodev","0.9200","35142313","genuine","spambot",,"social spambots","social spambots #2","2384847385","ShaynaRagains"
"911072320","clixsense","0.8667","29912367","genuine","spambot",,"social spambots","social spambots #2","2384939022","GabrielAxtell"
"911072320","indivillagetest","0.9200","32717071","spambot","spambot",,"social spambots","social spambots #2","2384939022","GabrielAxtell"
"911072320","elite","0.9600","33475144","genuine","spambot",,"social spambots","social spambots #2","2384939022","GabrielAxtell"
"911072321","elite","0.7273","31671747","genuine","spambot",,"social spambots","social spambots #2","2384992818","KieshaSarmiento"
"911072321","clixsense","0.9600","33827492","spambot","spambot",,"social spambots","social spambots #2","2384992818","KieshaSarmiento"
"911072321","indivillagetest","0.9200","35597727","spambot","spambot",,"social spambots","social spambots #2","2384992818","KieshaSarmiento"
"911072322","elite","0.8800","31039900","genuine","spambot",,"social spambots","social spambots #2","2385004128","TonyCoberley"
"911072322","neodev","0.8400","32029584","genuine","spambot",,"social spambots","social spambots #2","2385004128","TonyCoberley"
"911072322","clixsense","0.9600","32297675","genuine","spambot",,"social spambots","social spambots #2","2385004128","TonyCoberley"
"911072323","neodev","0.8000","20039972","genuine","spambot",,"social spambots","social spambots #2","2385082080","BrianaSturrock"
"911072323","neodev","1.0000","30571937","spambot","spambot",,"social spambots","social spambots #2","2385082080","BrianaSturrock"
"911072323","clixsense","0.9200","33827460","genuine","spambot",,"social spambots","social spambots #2","2385082080","BrianaSturrock"
"911072324","clixsense","0.9375","7690577","genuine","spambot",,"social spambots","social spambots #2","2385396547","InManary"
"911072324","clixsense","0.8095","33468308","genuine","spambot",,"social spambots","social spambots #2","2385396547","InManary"
"911072324","elite","0.7600","36327761","genuine","spambot",,"social spambots","social spambots #2","2385396547","InManary"
"911072325","elite","0.9200","27966005","genuine","spambot",,"social spambots","social spambots #2","2385418201","EssieHunsicker"
"911072325","clixsense","0.8500","32568930","genuine","spambot",,"social spambots","social spambots #2","2385418201","EssieHunsicker"
"911072325","elite","0.8400","33927390","genuine","spambot",,"social spambots","social spambots #2","2385418201","EssieHunsicker"
"911072326","clixsense","0.8800","9509334","genuine","spambot",,"social spambots","social spambots #2","2385567890","ChanelleScheele"
"911072326","neodev","0.8400","32029584","genuine","spambot",,"social spambots","social spambots #2","2385567890","ChanelleScheele"
"911072326","indivillagetest","0.8000","32868243","spambot","spambot",,"social spambots","social spambots #2","2385567890","ChanelleScheele"
"911072327","clixsense","0.7600","25368258","genuine","spambot",,"social spambots","social spambots #2","2385578917","FloranceZorko"
"911072327","getpaid","0.9231","29614805","genuine","spambot",,"social spambots","social spambots #2","2385578917","FloranceZorko"
"911072327","indivillagetest","0.9091","35597742","spambot","spambot",,"social spambots","social spambots #2","2385578917","FloranceZorko"
"911072328","neodev","0.8800","29454527","genuine","spambot",,"social spambots","social spambots #2","2385694644","LizethNemzek"
"911072328","tremorgames","0.8400","32566236","genuine","spambot",,"social spambots","social spambots #2","2385694644","LizethNemzek"
"911072328","indivillagetest","0.8333","33803814","genuine","spambot",,"social spambots","social spambots #2","2385694644","LizethNemzek"
"911072329","clixsense","0.7500","14643012","genuine","spambot",,"social spambots","social spambots #2","2385854552","NakishaArmacost"
"911072329","neodev","0.7619","34971716","genuine","spambot",,"social spambots","social spambots #2","2385854552","NakishaArmacost"
"911072329","neodev","0.9375","36711397","spambot","spambot",,"social spambots","social spambots #2","2385854552","NakishaArmacost"
"911072330","neodev","0.8400","21456214","genuine","spambot",,"social spambots","social spambots #2","2386025276","IlanaSisko"
"911072330","neodev","0.8800","29925040","genuine","spambot",,"social spambots","social spambots #2","2386025276","IlanaSisko"
"911072330","neodev","0.9200","31450350","genuine","spambot",,"social spambots","social spambots #2","2386025276","IlanaSisko"
"911072331","elite","0.8800","32717608","genuine","spambot",,"social spambots","social spambots #2","2386083392","MoraSzymczyk"
"911072331","elite","0.9200","33056876","spambot","spambot",,"social spambots","social spambots #2","2386083392","MoraSzymczyk"
"911072331","neodev","0.7600","36130042","genuine","spambot",,"social spambots","social spambots #2","2386083392","MoraSzymczyk"
"911072332","neodev","0.9200","12216479","genuine","spambot",,"social spambots","social spambots #2","2386182050","TrudyMarro"
"911072332","clixsense","0.9286","29807478","genuine","spambot",,"social spambots","social spambots #2","2386182050","TrudyMarro"
"911072332","indivillagetest","0.9091","35597742","spambot","spambot",,"social spambots","social spambots #2","2386182050","TrudyMarro"
"911072333","neodev","0.8800","27790533","genuine","spambot",,"social spambots","social spambots #2","2386224518","MadeleneAddis"
