"crowdflower_id","trusted_answers","last_answer_at","class","class_confidence","ground_truth_class","comments","account_type","dataset","twitter_user_id","twitter_screen_name"
"911071791","3","2016-04-04 11:08:05","genuine","1.0000","spambot",,"social spambots","social spambots #1","2281727881","davidsegrenati"
"911071792","3","2016-04-04 11:36:08","spambot","0.6684","spambot",,"social spambots","social spambots #1","2281756927","davidinomin"
"911071793","3","2016-04-04 10:23:15","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","2286244303","davvvid__"
"911071794","3","2016-04-04 11:59:26","unable","1.0000","genuine","Protected
protected
Only confirmed followers have access to @paullmaranan's Tweets and complete profile. Click the ""Follow"" button to send a follow request.","genuine accounts","genuine accounts","2286596570","paullmaranan"
"911071795","3","2016-04-04 11:50:53","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","2288867162","_Lumi_D"
"911071796","3","2016-04-04 11:27:23","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","2290332602","Kannenballz"
"911071797","3","2016-04-04 11:46:52","genuine","0.6871","genuine",,"genuine accounts","genuine accounts","2290521421","Jsmooth575"
"911071798","3","2016-04-04 10:24:52","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","2291374914","_jaaayee_"
"911071799","3","2016-04-04 10:34:42","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","2291421004","5secondsofujx"
"911071800","3","2016-04-04 11:08:05","genuine","0.6407","genuine",,"genuine accounts","genuine accounts","2292961440","Sukhpre01869330"
"911071801","3","2016-04-04 11:26:05","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","2294724187","biebeermendes"
"911071802","3","2016-04-04 10:31:28","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","2304324655","stargazing"
"911071803","3","2016-04-04 11:35:23","spambot","0.6716","spambot",,"traditional spambots","traditional spambots #3","2310064794","ApexOpus"
"911071804","3","2016-04-04 11:11:22","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","2311184364","Angie_Ro13"
"911071805","3","2016-04-04 11:28:16","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","2312368014","suaveeebriii"
"911071806","3","2016-04-04 10:34:46","genuine","0.6607","genuine",,"genuine accounts","genuine accounts","2312903347","andreasweird"
"911071807","3","2016-04-04 11:59:52","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","2314131617","SFLSChasers"
"911071808","3","2016-04-04 11:17:55","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","2316340358","blow0126"
"911071809","3","2016-04-04 11:10:44","genuine","0.6393","genuine",,"genuine accounts","genuine accounts","2317290118","king_michael48"
"911071810","3","2016-04-04 10:49:50","genuine","0.6762","genuine",,"genuine accounts","genuine accounts","2318172799","brandoelizondo"
"911071811","3","2016-04-04 11:57:59","unable","1.0000","genuine","unable
no informations
that page doesn’t exist!","genuine accounts","genuine accounts","2320414572","theaugustkiddo"
"911071812","3","2016-04-04 11:35:40","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","2321395147","jaja_zayas"
"911071813","3","2016-04-04 11:46:52","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","2323690855","bornthismj"
"911071814","3","2016-04-04 11:59:17","spambot","0.6399","spambot",,"social spambots","social spambots #3","2324394186","laughportal"
"911071815","3","2016-04-04 10:50:50","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","2324994222","_SAMPS0N"
"911071816","3","2016-04-04 11:00:19","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","2326385024","yethHer"
"911071817","3","2016-04-04 11:36:56","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","2331598592","epicfruitypie"
"911071818","3","2016-04-04 11:37:58","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","2334997532","Jo_haruka"
"911071819","3","2016-04-04 10:42:31","unable","1.0000","genuine","page doesn’t exist
Sorry, you do not have such a page !
na","genuine accounts","genuine accounts","2337494094","imxgine5sxs"
"911071820","3","2016-04-04 11:13:12","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","2337952426","seboliver1"
"911071821","3","2016-04-04 11:49:05","genuine","0.6974","genuine",,"genuine accounts","genuine accounts","2347555622","allmylovehoran"
"911071822","3","2016-04-04 10:39:04","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","2347977979","BrandonVizc85"
"911071823","3","2016-04-04 11:35:05","genuine","1.0000","spambot",,"social spambots","social spambots #2","2348295690","BrookeAmbrosini"
"911071824","3","2016-04-04 11:07:32","genuine","1.0000","spambot",,"social spambots","social spambots #2","2348302639","GeneKubin"
"911071825","3","2016-04-04 10:40:08","genuine","1.0000","spambot",,"social spambots","social spambots #2","2348556600","ElanorHoyle"
"911071826","3","2016-04-04 11:31:40","genuine","1.0000","spambot",,"social spambots","social spambots #2","2348629334","MelitaSanderson"
"911071827","3","2016-04-04 11:35:58","genuine","1.0000","spambot",,"social spambots","social spambots #2","2348898355","RubyFalter"
"911071828","3","2016-04-04 11:37:50","genuine","1.0000","spambot",,"social spambots","social spambots #2","2349093944","TwylaJarnagin"
"911071829","3","2016-04-04 10:31:38","genuine","0.6502","spambot",,"social spambots","social spambots #2","2349182467","BetsyHemple"
"911071830","3","2016-04-04 10:56:23","genuine","0.6714","spambot",,"social spambots","social spambots #2","2349191773","ShawneeJamon"
"911071831","3","2016-04-04 11:11:28","genuine","1.0000","spambot",,"social spambots","social spambots #2","2349278155","ToshiaBriceno"
"911071832","3","2016-04-04 11:37:36","genuine","1.0000","spambot",,"social spambots","social spambots #2","2349301910","OnitaHornbuckle"
"911071833","3","2016-04-04 10:43:41","genuine","0.6585","spambot",,"social spambots","social spambots #2","2349367388","RubyPorchia"
"911071834","3","2016-04-04 10:16:20","genuine","1.0000","spambot",,"social spambots","social spambots #2","2349378313","PhuongPick"
"911071835","3","2016-04-04 10:32:27","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","2349578599","mark_malek"
"911071836","3","2016-04-04 11:42:25","spambot","0.6764","spambot",,"social spambots","social spambots #2","2349587406","JustineYobst"
"911071837","3","2016-04-04 11:46:42","genuine","0.6649","spambot",,"social spambots","social spambots #2","2349646783","RosalvaFrames"
"911071838","3","2016-04-04 10:35:43","genuine","1.0000","spambot",,"social spambots","social spambots #2","2349678438","SonCharbonnet"
"911071839","3","2016-04-04 11:52:18","genuine","1.0000","spambot",,"social spambots","social spambots #2","2349689623","MaeAsif"
"911071840","3","2016-04-04 12:04:04","genuine","1.0000","genuine",,"genuine accounts","genuine accounts","2349866700","FrancisIs4Real"
"911071841","3","2016-04-04 11:04:56","genuine","0.6947","spambot",,"social spambots","social spambots #2","2349926574","KenyaTriarsi"
"911071842","3","2016-04-04 10:50:50","genuine","1.0000","spambot",,"social spambots","social spambots #2","2349932018","LacieNatera"
"911071843","3","2016-04-04 10:27:58","genuine","0.6735","spambot",,"social spambots","social spambots #2","2349966440","JoieFicher"
"911071844","3","2016-04-04 11:30:07","genuine","1.0000","spambot",,"social spambots","social spambots #2","2349988380","MauriceFitterer"
"911071845","3","2016-04-04 12:02:13","genuine","0.6791","spambot",,"social spambots","social spambots #2","2350056632","ShantelKuehne"
"911071846","3","2016-04-04 11:41:53","genuine","1.0000","spambot",,"social spambots","social spambots #2","2350102183","NickolePereira"
"911071847","3","2016-04-04 10:48:13","genuine","0.6406","spambot",,"social spambots","social spambots #2","2350152440","DemetriaBurga"
"911071848","3","2016-04-04 11:08:09","spambot","0.6721","spambot",,"social spambots","social spambots #2","2350165542","CandiSauceman"
"911071849","3","2016-04-04 11:27:16","genuine","0.6406","spambot",,"social spambots","social spambots #2","2350316520","BibiSpratling"
"911071850","3","2016-04-04 10:59:54","genuine","1.0000","spambot",,"social spambots","social spambots #2","2350477716","ShemekaDaunt"
"911071851","3","2016-04-04 11:44:04","genuine","0.6575","spambot",,"social spambots","social spambots #2","2350945952","LorraineRigsby"
"911071852","3","2016-04-04 10:45:00","spambot","0.6429","spambot",,"social spambots","social spambots #2","2351012418","CarylSeecharran"
"911071853","3","2016-04-04 11:20:48","genuine","1.0000","spambot",,"social spambots","social spambots #2","2351021684","CarlitaOkinaka"
"911071854","3","2016-04-04 10:58:51","genuine","1.0000","spambot",,"social spambots","social spambots #2","2351058560","PatFrihart"
"911071855","3","2016-04-04 11:42:05","genuine","0.6580","spambot",,"social spambots","social spambots #2","2351184800","AnnetteMalm"
"911071856","3","2016-04-04 10:32:31","genuine","0.6452","spambot",,"social spambots","social spambots #2","2351463529","KourtneyFullam"
"911071857","3","2016-04-04 10:20:25","spambot","0.6716","spambot",,"social spambots","social spambots #2","2351519568","BasiliaEnger"
"911071858","3","2016-04-04 11:13:29","genuine","1.0000","spambot",,"social spambots","social spambots #2","2351638320","SanjuanaBrieno"
"911071859","3","2016-04-04 11:42:04","genuine","1.0000","spambot",,"social spambots","social spambots #2","2351639844","VerlaComden"
"911071860","3","2016-04-04 10:55:20","genuine","0.6462","spambot",,"social spambots","social spambots #2","2351644070","LingSalizzoni"
"911071861","3","2016-04-04 11:41:26","genuine","1.0000","spambot",,"social spambots","social spambots #2","2351691338","ChantelleOgeen"
"911071862","3","2016-04-04 11:17:13","genuine","0.6765","spambot",,"social spambots","social spambots #2","2351708202","IngridKittler"
"911071863","3","2016-04-04 11:55:47","spambot","0.6406","spambot",,"social spambots","social spambots #2","2351709950","GearldineWallen"
"911071864","3","2016-04-04 11:14:41","genuine","0.6515","spambot",,"social spambots","social spambots #2","2351720185","KlaraZenteno"
"911071865","3","2016-04-04 10:46:39","genuine","1.0000","spambot",,"social spambots","social spambots #2","2351729810","ElinoreJimenes"
"911071866","3","2016-04-04 10:48:38","spambot","0.6479","spambot",,"social spambots","social spambots #2","2351744293","ClarisaImburgia"
"911071867","3","2016-04-04 11:43:10","spambot","0.6553","spambot",,"social spambots","social spambots #2","2351778319","MargotCruzado"
"911071868","3","2016-04-04 11:18:04","genuine","1.0000","spambot",,"social spambots","social spambots #2","2351789539","TamicaRaleigh"
"911071869","3","2016-04-04 10:23:15","genuine","1.0000","spambot",,"social spambots","social spambots #2","2351824118","EhtelRamm"
"911071870","3","2016-04-04 10:25:27","genuine","1.0000","spambot",,"social spambots","social spambots #2","2351835457","IraDaliva"
"911071871","3","2016-04-04 11:24:19","genuine","0.6748","spambot",,"social spambots","social spambots #2","2351852162","TrudieRykard"
"911071872","3","2016-04-04 11:17:27","genuine","0.6586","spambot",,"social spambots","social spambots #2","2351868384","NedaWeinstock"
"911071873","3","2016-04-04 10:45:12","spambot","0.6866","spambot",,"social spambots","social spambots #2","2351909258","BreannaSpragins"
"911071874","3","2016-04-04 11:24:29","spambot","0.6857","spambot",,"social spambots","social spambots #2","2351939515","GarnettCarriger"
"911071875","3","2016-04-04 11:31:47","genuine","1.0000","spambot",,"social spambots","social spambots #2","2351957510","PaulineCrismon"
"911071876","3","2016-04-04 10:57:06","genuine","1.0000","spambot",,"social spambots","social spambots #2","2351973613","KeikoJorres"
"911071877","3","2016-04-04 11:02:15","genuine","1.0000","spambot",,"social spambots","social spambots #2","2352011114","VernitaChamlee"
"911071878","3","2016-04-04 11:01:50","genuine","0.6618","spambot",,"social spambots","social spambots #2","2352026354","RosieRosander"
"911071879","3","2016-04-04 10:40:38","genuine","0.6308","spambot",,"social spambots","social spambots #2","2352036366","ElaTolly"
"911071880","3","2016-04-04 11:19:06","genuine","0.6667","spambot",,"social spambots","social spambots #2","2352055514","EpifaniaHearon"
"911071881","3","2016-04-04 14:01:02","genuine","1.0000","spambot",,"social spambots","social spambots #2","2352102996","JosefinaPetrus"
"911071882","3","2016-04-04 11:31:56","genuine","1.0000","spambot",,"social spambots","social spambots #2","2352139603","BrittMaritt"
"911071883","3","2016-04-04 11:14:53","genuine","1.0000","spambot",,"social spambots","social spambots #2","2352155646","HaroldMelby"
"911071884","3","2016-04-04 11:34:48","genuine","0.6575","spambot",,"social spambots","social spambots #2","2352187580","EddieGrall"
"911071885","3","2016-04-04 11:49:52","genuine","0.6708","spambot",,"social spambots","social spambots #2","2352227900","EneidaMoscicki"
"911071886","3","2016-04-04 11:27:47","genuine","0.6571","spambot",,"social spambots","social spambots #2","2352275090","MelvaKellner"
"911071887","3","2016-04-04 10:50:10","genuine","1.0000","spambot",,"social spambots","social spambots #2","2352306948","GertrudViren"
"911071888","3","2016-04-04 10:58:09","genuine","0.6269","spambot",,"social spambots","social spambots #2","2352323640","LakenyaPignotti"
"911071889","3","2016-04-04 11:52:00","spambot","0.6595","spambot",,"social spambots","social spambots #2","2352352693","ClarenceTuch"
"911071890","3","2016-04-04 11:17:55","spambot","0.6716","spambot",,"social spambots","social spambots #2","2352460496","DeeDaruszka"
"911071891","3","2016-04-04 11:55:23","genuine","0.6206","spambot",,"social spambots","social spambots #2","2352467222","LaniYax"
"911071892","3","2016-04-04 10:17:23","spambot","0.6658","spambot",,"social spambots","social spambots #2","2352534138","DeannaMikell"
"911071893","3","2016-04-04 11:47:42","genuine","0.6943","spambot",,"social spambots","social spambots #2","2352557742","JenaeCordray"
"911071894","3","2016-04-04 11:22:17","genuine","0.6522","spambot",,"social spambots","social spambots #2","2352598058","MelindaCahoon"
"911071895","3","2016-04-04 11:09:33","spambot","0.6618","spambot",,"social spambots","social spambots #2","2352611989","MaileSherr"
"911071896","3","2016-04-04 11:37:31","spambot","0.6736","spambot",,"social spambots","social spambots #2","2352687170","DarciHout"
"911071897","3","2016-04-04 11:18:27","genuine","0.6429","spambot",,"social spambots","social spambots #2","2352811394","LeoraWolfson"
"911071898","3","2016-04-04 11:08:44","genuine","0.6364","spambot",,"social spambots","social spambots #2","2352829670","JoanaAbrahams"
